Date,Close,Volume
"Nov 13 2009",30.26,49670228
"Nov 12 2009",30.43,34497958
"Nov 11 2009",30.65,39790858
"Nov 10 2009",30.51,45697678
"Nov 9 2009",30.64,42473402
"Nov 6 2009",30.00,31240596
"Nov 5 2009",29.98,37206192
"Nov 4 2009",30.25,36987908
"Nov 3 2009",30.37,65597092
"Nov 2 2009",29.86,71684086
"Oct 30 2009",27.98,42346576
"Oct 29 2009",27.78,59377038
"Oct 28 2009",28.83,52626400
"Oct 27 2009",29.48,49517676
"Oct 26 2009",29.68,48130434
"Oct 23 2009",29.25,40681734
"Oct 22 2009",28.65,37390180
"Oct 21 2009",29.00,44303890
"Oct 20 2009",29.44,47462928
"Oct 19 2009",28.92,51806572
"Oct 16 2009",28.02,38207602
"Oct 15 2009",28.10,45618976
"Oct 14 2009",27.64,70668192
"Oct 13 2009",27.20,46623814
"Oct 12 2009",26.60,58748484
"Oct 9 2009",26.66,61176322
"Sep 30 2009",25.35,36367690
"Sep 29 2009",25.08,37915012
"Sep 28 2009",24.69,46576748
"Sep 25 2009",25.76,56281944
"Sep 24 2009",25.42,70281782
"Sep 23 2009",24.90,51000982
"Sep 22 2009",25.34,53288266
"Sep 21 2009",25.86,54421326
"Sep 18 2009",25.48,57991486
"Sep 17 2009",26.62,56005308
"Sep 16 2009",25.59,53458656
"Sep 15 2009",26.22,46088156
"Sep 14 2009",26.48,41854352
"Sep 11 2009",26.32,60004652
"Sep 10 2009",25.32,35320922
"Sep 9 2009",25.48,46823142
"Sep 8 2009",25.46,48847490
"Sep 7 2009",25.10,89745472
"Sep 4 2009",24.60,57396044
"Sep 3 2009",24.48,109975572
"Sep 2 2009",23.06,71117136
"Sep 1 2009",22.46,95860984
"Aug 31 2009",21.64,98734082
"Aug 28 2009",23.18,107053204
"Aug 27 2009",24.30,57306636
"Aug 26 2009",24.82,65072858
"Aug 25 2009",24.41,95290320
"Aug 24 2009",25.83,63289824
"Aug 21 2009",25.74,77340122
"Aug 20 2009",25.91,101630394
"Aug 19 2009",24.42,71543570
"Aug 18 2009",25.04,106579506
"Aug 17 2009",25.28,108986124
"Aug 14 2009",26.31,62001322
"Aug 13 2009",26.91,84280540
"Aug 12 2009",26.62,79860340
"Aug 11 2009",27.74,47519732
"Aug 10 2009",27.81,73632972
"Aug 7 2009",28.37,0
"Aug 6 2009",28.37,93096596
"Aug 5 2009",29.20,80656782
"Aug 4 2009",30.40,58176124
"Aug 3 2009",31.40,62095206
"Jul 31 2009",30.52,53580262
"Jul 30 2009",29.82,76440104
"Jul 29 2009",29.56,70936592
"Jul 28 2009",31.23,48725778
"Jul 27 2009",31.98,64740648
"Jul 24 2009",31.00,43498250
"Jul 23 2009",31.04,50329718
"Jul 22 2009",31.03,65427970
